Date,Open,High,Low,Close
2019-06-28,1277.1,1282.85,1248.65,1253.1
2019-07-01,1258.05,1272.65,1246.45,1268.85
2019-07-02,1273.95,1281.0,1263.3,1278.5
2019-07-03,1282.9,1286.5,1275.05,1282.55
2019-07-04,1281.4,1291.0,1280.0,1284.0
2019-07-05,1285.1,1290.5,1260.0,1263.35
2019-07-08,1258.0,1268.1,1248.2,1252.05
2019-07-09,1248.95,1283.5,1245.5,1280.1
2019-07-10,1280.05,1289.35,1268.7,1278.85
2019-07-11,1287.0,1289.8,1279.3,1281.55
2019-07-12,1283.0,1300.0,1278.05,1280.5
2019-07-15,1285.0,1289.5,1270.35,1276.1
2019-07-16,1279.95,1294.9,1277.05,1293.0
2019-07-17,1294.3,1297.0,1280.0,1281.85
2019-07-18,1282.0,1286.4,1258.0,1261.85
2019-07-19,1268.2,1272.95,1242.7,1249.0
2019-07-22,1251.0,1284.5,1227.3,1280.5
2019-07-23,1285.0,1293.9,1260.4,1273.55
2019-07-24,1273.5,1278.8,1253.55,1259.1
2019-07-25,1264.0,1269.05,1227.0,1231.5
2019-07-26,1231.5,1242.5,1210.0,1213.8
2019-07-29,1216.9,1222.0,1205.1,1210.95
2019-07-30,1213.95,1220.0,1175.95,1180.9
2019-07-31,1175.75,1185.0,1162.4,1166.25
2019-08-01,1163.4,1188.2,1150.35,1180.25
2019-08-02,1175.7,1198.25,1162.1,1184.35
2019-08-05,1167.0,1167.0,1128.0,1143.35
2019-08-06,1134.75,1149.6,1122.0,1128.3
2019-08-07,1126.5,1138.55,1103.1,1109.4
2019-08-08,1108.35,1158.0,1095.3,1152.35
2019-08-09,1161.85,1175.5,1152.3,1162.1
2019-08-13,1233.15,1302.8,1226.0,1274.75
2019-08-14,1304.0,1304.45,1280.35,1288.25
2019-08-16,1291.2,1291.8,1273.0,1278.0
2019-08-19,1281.05,1296.8,1280.0,1292.6
2019-08-20,1289.8,1292.6,1272.6,1275.95
2019-08-21,1275.65,1278.65,1266.5,1270.95
2019-08-22,1270.95,1271.0,1238.9,1246.75
2019-08-23,1239.0,1284.0,1226.5,1275.85
2019-08-26,1294.0,1294.0,1259.0,1266.8
2019-08-27,1285.0,1285.0,1261.2,1274.85
2019-08-28,1273.75,1281.0,1256.05,1263.3
2019-08-29,1256.45,1260.25,1235.3,1241.75
2019-08-30,1245.5,1254.4,1221.0,1248.55
2019-09-03,1242.25,1243.0,1200.0,1206.4
2019-09-04,1200.55,1205.25,1186.05,1201.15
2019-09-05,1206.8,1213.2,1193.3,1198.6
2019-09-06,1203.0,1229.0,1195.25,1222.5
2019-09-09,1220.65,1233.0,1213.15,1222.2
2019-09-11,1222.5,1240.0,1222.5,1234.4
2019-09-12,1235.0,1240.45,1205.7,1210.35
2019-09-13,1212.0,1228.5,1206.9,1225.6
2019-09-16,1189.0,1219.1,1186.1,1210.75
2019-09-17,1211.0,1211.0,1193.5,1197.45
2019-09-18,1204.95,1216.3,1197.2,1205.7
2019-09-19,1207.85,1209.7,1172.65,1179.05
2019-09-20,1187.95,1269.9,1174.3,1254.35
2019-09-23,1274.15,1281.0,1235.0,1239.2
2019-09-24,1243.6,1298.8,1242.75,1278.7
2019-09-25,1284.0,1295.0,1268.85,1279.55
2019-09-26,1292.0,1298.8,1283.5,1296.8
2019-09-27,1292.5,1315.0,1284.0,1309.05
2019-09-30,1310.0,1335.75,1305.55,1332.25
2019-10-01,1337.0,1342.0,1293.3,1304.9
2019-10-03,1286.0,1314.7,1281.3,1311.05
2019-10-04,1319.9,1328.6,1303.85,1308.1
2019-10-07,1308.1,1320.8,1301.7,1310.1
2019-10-09,1308.7,1329.95,1292.5,1324.75
2019-10-10,1325.0,1369.0,1321.0,1362.75
2019-10-11,1363.7,1365.6,1336.55,1352.6
2019-10-14,1364.95,1364.95,1350.85,1358.0
2019-10-15,1362.5,1370.0,1354.3,1364.15
2019-10-16,1369.9,1379.65,1363.7,1372.35
2019-10-17,1375.0,1399.0,1372.0,1396.5
2019-10-18,1404.0,1427.9,1398.7,1416.35
2019-10-22,1425.0,1436.85,1403.35,1414.15
2019-10-23,1416.3,1425.95,1383.15,1392.4
2019-10-24,1401.0,1441.4,1386.55,1436.45
2019-10-25,1441.1,1441.45,1411.25,1431.2
2019-10-27,1441.0,1445.0,1430.0,1434.25
2019-10-29,1445.5,1480.0,1442.1,1467.05
2019-10-30,1480.0,1484.55,1460.3,1479.1
2019-10-31,1484.0,1489.65,1461.7,1464.35
2019-11-01,1455.0,1461.8,1441.0,1456.9
2019-11-04,1465.9,1471.0,1445.1,1457.65
2019-11-05,1463.1,1468.95,1441.0,1447.3
2019-11-06,1442.7,1446.45,1428.5,1434.9
2019-11-07,1435.0,1463.0,1432.2,1458.6
2019-11-08,1449.0,1459.65,1441.3,1445.5
2019-11-11,1439.1,1444.25,1422.55,1427.8
2019-11-13,1430.0,1475.9,1430.0,1472.3
2019-11-14,1476.0,1481.6,1455.8,1462.75
2019-11-15,1465.65,1486.8,1463.15,1470.85
2019-11-18,1472.65,1486.0,1455.4,1459.2
2019-11-19,1467.0,1514.9,1465.0,1509.75
2019-11-20,1555.05,1572.4,1543.2,1547.65
2019-11-21,1545.0,1556.0,1528.55,1537.6
2019-11-22,1542.1,1569.5,1537.6,1546.5
2019-11-25,1551.15,1564.8,1551.0,1561.55
2019-11-26,1568.1,1576.35,1556.0,1560.25
2019-11-27,1559.95,1575.5,1556.1,1569.85
2019-11-28,1572.65,1584.15,1563.95,1580.3
2019-11-29,1581.95,1581.95,1547.85,1551.15
2019-12-02,1600.0,1614.45,1577.0,1586.5
2019-12-03,1592.75,1594.0,1572.6,1578.9
2019-12-04,1573.0,1577.5,1533.75,1552.7
2019-12-05,1574.0,1579.75,1544.0,1550.85
2019-12-06,1553.0,1568.0,1541.1,1554.9
2019-12-09,1556.15,1577.4,1546.5,1572.6
2019-12-10,1572.05,1573.6,1554.15,1561.95
2019-12-11,1555.6,1574.5,1550.6,1562.4
2019-12-12,1570.25,1573.85,1556.65,1568.2
2019-12-13,1580.0,1590.0,1572.4,1582.9
2019-12-16,1592.0,1593.9,1564.35,1566.6
2019-12-17,1566.75,1579.0,1555.55,1562.7
2019-12-18,1563.0,1580.0,1562.0,1575.85
2019-12-19,1573.7,1614.9,1571.8,1609.95
2019-12-20,1615.0,1617.55,1596.1,1599.1
2019-12-23,1560.1,1577.55,1557.8,1571.4
2019-12-24,1568.9,1572.05,1542.5,1546.45
2019-12-26,1541.65,1552.95,1510.15,1515.4
2019-12-27,1527.0,1546.2,1521.3,1542.35
2019-12-30,1545.95,1547.65,1528.05,1544.2
2019-12-31,1542.0,1543.7,1508.05,1514.05
2020-01-01,1518.0,1527.1,1505.5,1509.6
2020-01-02,1512.0,1540.95,1512.0,1535.3
2020-01-03,1533.0,1541.65,1523.0,1537.15
2020-01-06,1520.0,1527.9,1498.0,1501.5
2020-01-07,1519.0,1534.5,1513.5,1524.6
2020-01-08,1515.0,1534.45,1510.0,1513.15
2020-01-09,1538.6,1550.0,1531.25,1548.0
2020-01-10,1551.9,1557.95,1539.65,1547.65
2020-01-13,1545.05,1558.7,1538.4,1543.7
2020-01-14,1540.0,1550.0,1521.85,1529.4
2020-01-15,1535.85,1539.9,1518.25,1523.85
2020-01-16,1529.0,1543.35,1528.0,1537.9
2020-01-17,1553.5,1584.95,1553.2,1581.0
2020-01-20,1609.0,1609.0,1526.4,1532.35
2020-01-21,1528.6,1545.85,1522.0,1533.9
2020-01-22,1544.0,1546.75,1531.1,1533.35
2020-01-23,1536.5,1541.95,1520.7,1526.85
2020-01-24,1527.0,1536.35,1518.55,1521.55
2020-01-27,1514.9,1524.45,1505.0,1506.55
2020-01-28,1508.6,1510.0,1463.6,1471.75
2020-01-29,1474.05,1494.4,1464.05,1479.85
2020-01-30,1479.0,1479.7,1440.0,1443.75
2020-01-31,1453.0,1453.25,1407.2,1411.65
2020-02-01,1405.3,1426.95,1371.1,1383.35
2020-02-03,1369.9,1399.95,1363.05,1385.5
2020-02-04,1400.0,1432.5,1397.8,1426.4
2020-02-05,1434.9,1452.8,1430.3,1448.5
2020-02-06,1454.1,1467.0,1440.1,1457.8
2020-02-07,1451.0,1452.35,1428.3,1433.65
2020-02-10,1428.0,1445.5,1410.45,1435.6
2020-02-11,1447.4,1466.2,1445.05,1452.75
2020-02-12,1456.15,1474.85,1455.0,1470.3
2020-02-13,1477.75,1477.75,1462.6,1474.15
2020-02-14,1477.25,1501.45,1453.1,1487.6
2020-02-17,1489.0,1506.15,1474.3,1478.25
2020-02-18,1475.9,1475.9,1457.4,1467.4
2020-02-19,1479.35,1506.45,1475.1,1503.8
2020-02-20,1497.0,1508.0,1483.8,1485.95
2020-02-24,1469.75,1477.0,1439.55,1444.95
2020-02-25,1451.4,1451.4,1410.0,1416.4
2020-02-26,1410.0,1412.35,1387.35,1392.0
2020-02-27,1388.0,1393.8,1369.0,1386.25
2020-02-28,1354.9,1357.0,1325.0,1328.65
2020-03-02,1355.1,1369.0,1301.1,1316.15
2020-03-03,1329.7,1353.9,1322.0,1342.85
2020-03-04,1352.0,1353.8,1307.9,1339.7
2020-03-05,1352.2,1357.95,1306.0,1311.15
2020-03-06,1270.0,1288.15,1241.1,1271.0
2020-03-09,1240.05,1241.0,1095.0,1114.15
2020-03-11,1108.0,1178.45,1108.0,1153.55
2020-03-12,1085.0,1101.0,1048.7,1063.0
2020-03-13,998.0,1140.0,942.4,1105.3
2020-03-16,1060.55,1079.7,1005.0,1015.7
2020-03-17,1047.25,1060.0,1003.2,1008.0
2020-03-18,1025.3,1035.9,961.0,968.5
2020-03-19,920.1,967.0,892.2,917.7
2020-03-20,939.5,1034.9,930.0,1017.95
2020-03-23,916.2,950.0,875.65,884.05
2020-03-24,930.0,970.0,895.8,943.4
2020-03-25,963.8,1151.55,963.25,1082.25
2020-03-26,1095.8,1116.9,1042.35,1066.2
2020-03-27,1095.0,1107.3,1046.2,1065.6
2020-03-30,1040.6,1074.8,1020.0,1030.45
2020-03-31,1073.95,1129.8,1048.0,1113.75
2020-04-01,1122.25,1124.6,1045.2,1080.45
2020-04-03,1134.45,1134.45,1056.3,1077.45
2020-04-07,1102.1,1214.0,1100.0,1206.1
2020-04-08,1180.0,1229.0,1160.0,1192.15
2020-04-09,1214.0,1232.8,1193.0,1219.95
2020-04-13,1203.95,1215.0,1180.0,1189.15
2020-04-15,1197.05,1236.0,1143.0,1149.85
2020-04-16,1149.85,1187.45,1145.0,1168.05
2020-04-17,1216.0,1230.0,1192.65,1224.0
2020-04-20,1226.0,1257.0,1202.0,1243.8
2020-04-21,1210.0,1252.0,1164.0,1237.35
2020-04-22,1320.0,1384.9,1300.0,1363.6
2020-04-23,1367.35,1385.85,1353.3,1370.9
2020-04-24,1350.15,1494.95,1347.2,1417.0
2020-04-27,1434.0,1475.0,1423.0,1429.75
2020-04-28,1450.0,1455.45,1392.15,1428.15
2020-04-29,1444.9,1453.65,1420.0,1426.95
2020-04-30,1453.95,1494.95,1438.05,1466.0
2020-05-04,1440.0,1465.0,1417.45,1435.2
2020-05-05,1453.7,1479.0,1447.2,1460.65
2020-05-06,1464.0,1484.95,1445.5,1460.75
2020-05-07,1455.0,1513.65,1445.0,1506.95
2020-05-08,1545.0,1579.9,1537.1,1561.8
2020-05-11,1580.0,1615.0,1572.3,1576.8
2020-05-12,1564.8,1568.35,1465.0,1479.25
2020-05-13,1527.0,1527.0,1454.0,1496.45
2020-05-14,1469.0,1496.7,1430.05,1435.95
2020-05-15,1444.0,1466.7,1415.1,1459.4
2020-05-18,1470.0,1482.0,1428.0,1440.75
2020-05-19,1457.0,1461.7,1403.25,1408.9
2020-05-20,1410.0,1446.85,1393.0,1433.7
2020-05-21,1435.0,1461.45,1425.0,1441.25
2020-05-22,1451.8,1458.0,1426.5,1431.55
2020-05-26,1448.15,1449.7,1416.3,1424.05
2020-05-27,1431.0,1454.0,1412.0,1445.55
2020-05-28,1455.0,1479.75,1449.0,1472.25
2020-05-29,1468.0,1472.0,1452.65,1464.4
2020-06-01,1480.0,1538.35,1475.95,1520.35
2020-06-02,1526.0,1540.0,1520.8,1535.7
2020-06-03,1545.0,1560.0,1533.35,1541.65
2020-06-04,1544.0,1589.5,1541.0,1579.8
2020-06-05,1595.0,1618.0,1573.7,1581.7
2020-06-08,1618.4,1618.4,1565.0,1569.5
2020-06-09,1560.3,1583.0,1533.0,1537.15
2020-06-10,1543.1,1579.55,1540.05,1572.15
2020-06-11,1566.0,1567.95,1531.0,1537.7
2020-06-12,1500.0,1593.0,1497.0,1588.8
2020-06-15,1565.0,1626.95,1561.1,1614.55
2020-06-16,1643.0,1648.55,1585.3,1617.7
2020-06-17,1608.25,1635.45,1602.1,1615.35
2020-06-18,1607.0,1665.0,1605.6,1655.9
2020-06-19,1670.0,1788.8,1662.0,1759.4
2020-06-22,1773.4,1804.2,1735.0,1746.15
2020-06-23,1750.0,1763.75,1716.1,1720.9
2020-06-24,1735.9,1772.7,1711.7,1727.85
2020-06-25,1727.0,1749.0,1713.05,1717.9
2020-06-26,1728.8,1752.0,1717.0,1741.65
2020-06-29,1728.05,1739.75,1715.55,1723.15
2020-06-30,1737.0,1741.0,1695.55,1704.1
2020-07-01,1720.0,1749.0,1708.05,1737.6
2020-07-02,1743.0,1767.6,1735.05,1760.35
2020-07-03,1779.8,1793.0,1768.0,1787.9
2020-07-06,1805.0,1858.0,1792.1,1851.8
2020-07-07,1860.0,1864.35,1806.3,1823.45
2020-07-08,1824.05,1834.95,1790.0,1798.0
2020-07-09,1809.0,1835.0,1786.25,1824.25
2020-07-10,1828.5,1884.6,1824.25,1878.05
2020-07-13,1903.35,1947.7,1900.0,1935.0
2020-07-14,1934.0,1941.7,1887.3,1917.0
2020-07-15,1937.95,1978.8,1798.0,1844.0
2020-07-16,1847.0,1869.0,1812.45,1843.4
2020-07-17,1845.0,1920.0,1838.0,1911.7
2020-07-20,1917.8,1932.0,1899.65,1919.9
2020-07-21,1939.0,1977.0,1936.5,1971.55
2020-07-22,1983.0,2010.0,1960.7,2004.0
2020-07-23,2003.95,2079.7,1991.35,2057.8
2020-07-24,2058.0,2163.0,2057.8,2146.15
2020-07-27,2178.8,2198.8,2127.9,2156.2
2020-07-28,2156.2,2194.0,2150.65,2177.7
2020-07-29,2177.9,2182.8,2070.45,2096.65
2020-07-30,2099.0,2139.7,2072.0,2108.85
2020-07-31,2114.5,2129.0,2052.8,2067.1
2020-08-03,2051.3,2057.0,2003.1,2009.0
2020-08-04,2020.6,2167.0,2000.25,2150.6
2020-08-05,2169.0,2196.0,2118.3,2126.45
2020-08-06,2157.0,2167.7,2107.8,2134.1
2020-08-07,2129.8,2157.8,2120.2,2146.45
2020-08-10,2159.1,2165.0,2108.1,2119.85
2020-08-11,2134.8,2160.0,2100.35,2133.8
2020-08-12,2121.0,2145.0,2106.8,2127.6
2020-08-13,2128.0,2138.9,2110.0,2122.05
2020-08-14,2122.55,2157.0,2089.25,2113.8
2020-08-17,2105.0,2105.0,2070.1,2091.35
2020-08-18,2085.0,2134.3,2082.35,2118.55
2020-08-19,2141.0,2154.0,2121.35,2131.55
2020-08-20,2120.0,2123.9,2088.0,2097.05
2020-08-21,2118.0,2122.0,2077.0,2081.85
2020-08-24,2091.4,2104.5,2070.5,2095.75
2020-08-25,2106.0,2111.3,2078.0,2082.1
2020-08-26,2085.0,2147.95,2047.0,2137.3
2020-08-27,2148.0,2150.0,2103.25,2110.6
2020-08-28,2120.0,2132.9,2106.25,2116.15
2020-08-31,2174.0,2174.0,2060.35,2080.7
2020-09-01,2100.0,2122.4,2062.4,2087.25
2020-09-02,2092.0,2138.0,2085.0,2128.2
2020-09-03,2128.0,2138.75,2103.0,2112.1
2020-09-04,2083.55,2096.95,2072.2,2077.25
2020-09-07,2084.0,2105.75,2044.25,2082.65
2020-09-08,2092.0,2121.0,2080.5,2107.1
2020-09-09,2085.0,2167.8,2081.45,2161.35
2020-09-10,2183.1,2344.95,2175.35,2314.0
2020-09-11,2312.0,2337.85,2287.1,2319.75
2020-09-14,2325.0,2360.0,2282.0,2302.55
2020-09-15,2311.95,2325.75,2288.15,2318.85
2020-09-16,2320.0,2369.35,2310.55,2324.55
2020-09-17,2320.0,2333.7,2291.85,2298.75
2020-09-18,2314.25,2319.45,2276.55,2305.7
2020-09-21,2300.0,2336.0,2247.35,2255.85
2020-09-22,2277.0,2277.0,2201.55,2211.15
2020-09-23,2260.0,2276.75,2205.3,2230.8
2020-09-24,2207.9,2226.0,2176.05,2181.2
2020-09-25,2189.0,2212.8,2167.3,2201.7
2020-09-28,2227.0,2238.0,2207.05,2216.25
2020-09-29,2225.0,2264.0,2216.25,2245.05
2020-09-30,2260.0,2267.0,2225.0,2234.35
2020-10-01,2263.8,2263.8,2214.0,2225.25
2020-10-05,2244.0,2249.15,2206.0,2212.2
2020-10-06,2225.25,2233.9,2201.65,2210.35
2020-10-07,2235.0,2309.0,2220.0,2257.5
2020-10-08,2259.0,2268.0,2222.1,2239.25
2020-10-09,2235.0,2253.0,2217.1,2233.45
2020-10-12,2235.0,2255.75,2226.25,2237.05
2020-10-13,2230.6,2285.75,2225.85,2280.7
2020-10-14,2278.9,2304.0,2268.5,2287.5
2020-10-15,2290.0,2290.0,2195.0,2206.5
2020-10-16,2215.0,2232.5,2172.65,2175.8
2020-10-19,2190.05,2228.7,2155.15,2176.2
2020-10-20,2179.0,2193.0,2152.25,2155.9
2020-10-21,2168.0,2192.0,2097.75,2124.6
2020-10-22,2127.4,2132.5,2091.0,2106.95
2020-10-23,2106.0,2135.0,2096.4,2113.05
2020-10-26,2101.95,2101.95,2018.5,2029.1
2020-10-27,2034.9,2059.85,2005.0,2034.5
2020-10-28,2041.8,2057.7,2007.4,2011.45
2020-10-29,1997.0,2042.0,1991.0,2026.9
2020-10-30,2033.5,2065.1,2021.8,2054.5
2020-11-02,2027.0,2027.0,1859.15,1877.45
2020-11-03,1890.0,1909.0,1835.1,1850.4
2020-11-04,1837.0,1929.0,1837.0,1913.2
2020-11-05,1954.95,1960.95,1932.0,1955.0
2020-11-06,1990.0,2040.0,1978.15,2029.15
2020-11-09,2062.1,2069.0,2036.0,2050.7
2020-11-10,2077.0,2090.0,2041.2,2084.55
2020-11-11,2089.0,2095.0,1978.1,1997.2
2020-11-12,1981.0,2008.45,1965.0,1980.0
2020-11-13,1982.0,2036.65,1981.75,1996.4
2020-11-14,2014.9,2015.3,1995.35,2002.3
2020-11-17,2085.0,2085.0,1985.0,1993.25
2020-11-18,1993.25,2006.5,1960.1,1987.2
2020-11-19,1987.2,2010.45,1968.2,1973.15
2020-11-20,1975.0,1983.8,1895.0,1899.5
2020-11-23,1951.0,1970.0,1926.25,1950.7
2020-11-24,1964.0,1974.0,1932.0,1964.05
2020-11-25,1980.0,1992.95,1942.2,1947.8
2020-11-26,1953.05,1965.0,1930.05,1952.6
2020-11-27,1940.5,1956.1,1921.4,1929.8
2020-12-01,1940.35,1966.25,1930.05,1954.9
2020-12-02,1958.5,1962.0,1935.0,1958.15
2020-12-03,1972.0,1981.1,1958.65,1964.05
2020-12-04,1969.0,1969.0,1940.0,1946.75
2020-12-07,1940.6,1965.0,1940.6,1958.2
2020-12-08,1961.15,2014.25,1950.0,1993.75
2020-12-09,2009.95,2033.8,1999.25,2026.95
2020-12-10,2021.6,2028.5,2001.0,2007.0
2020-12-11,2013.0,2038.0,1974.25,2005.8
2020-12-14,2007.95,2015.0,1986.35,1991.3
2020-12-15,1989.7,1989.7,1961.1,1974.35
2020-12-16,1988.0,1994.95,1965.7,1976.55
2020-12-17,1984.5,2005.0,1977.15,1985.6
2020-12-18,1980.1,2004.9,1965.0,1991.55
2020-12-21,2010.0,2022.0,1855.25,1939.7
2020-12-22,1949.0,1958.9,1888.45,1936.7
2020-12-23,1930.0,1951.45,1920.65,1943.85
2020-12-24,1947.0,1998.8,1945.9,1994.15
2020-12-28,2006.7,2018.0,1995.3,2003.3
2020-12-29,2009.0,2012.3,1982.55,1990.05
2020-12-30,1995.25,2007.2,1975.55,1995.5
2020-12-31,1993.5,2011.9,1978.6,1985.3
2021-01-01,1988.0,1997.0,1982.0,1987.5
2021-01-04,1995.1,1998.9,1968.0,1990.85
2021-01-05,1969.0,1983.6,1956.0,1966.1
2021-01-06,1965.9,1966.0,1905.15,1914.25
2021-01-07,1920.5,1945.0,1905.15,1911.15
2021-01-08,1918.0,1938.4,1912.1,1933.7
2021-01-11,1938.8,1938.8,1892.5,1897.25
2021-01-12,1903.0,1960.0,1899.9,1957.05
2021-01-13,1963.55,1974.95,1918.45,1938.8
2021-01-14,1945.0,1966.9,1939.05,1960.6
2021-01-15,1960.6,1973.8,1920.05,1937.45
2021-01-18,1949.1,1997.0,1923.35,1983.95
2021-01-19,1994.65,2031.0,1994.65,2016.4
2021-01-20,2021.4,2058.0,2001.4,2054.7
2021-01-21,2082.0,2120.0,2075.0,2099.4
2021-01-22,2111.0,2115.35,2035.15,2049.6
2021-01-25,2034.95,2034.95,1932.0,1941.0
2021-01-27,1925.0,1925.0,1888.0,1895.0
2021-01-28,1880.15,1923.3,1870.0,1876.55
2021-01-29,1894.3,1913.1,1830.0,1841.95
2021-02-01,1859.4,1905.0,1848.0,1895.3
2021-02-02,1914.25,1940.0,1854.95,1925.8
2021-02-03,1928.3,1952.0,1900.0,1930.65
2021-02-04,1924.0,1940.0,1905.0,1924.3
2021-02-05,1930.05,1944.65,1920.0,1923.75
2021-02-08,1933.05,1969.0,1929.05,1951.45
2021-02-09,1961.95,1989.6,1952.3,1956.15
2021-02-10,1953.75,1984.75,1927.3,1974.3
2021-02-11,1980.0,2064.2,1972.25,2055.7
2021-02-12,2055.5,2078.0,2015.4,2041.6
2021-02-15,2048.05,2061.3,2025.0,2032.6
2021-02-16,2039.75,2079.4,2035.0,2059.5
2021-02-17,2060.0,2095.95,2050.6,2083.25
2021-02-18,2085.0,2108.4,2059.1,2067.7
2021-02-19,2057.0,2104.95,2053.3,2080.3
2021-02-22,2080.0,2089.9,1994.95,2008.1
2021-02-23,2048.0,2052.9,2013.6,2023.45
2021-02-24,2030.0,2065.25,2026.15,2061.0
2021-02-25,2076.0,2152.0,2073.0,2144.35
2021-02-26,2117.0,2133.9,2070.7,2085.8
2021-03-01,2110.2,2112.0,2062.5,2101.7
2021-03-02,2122.0,2130.0,2089.1,2106.0
2021-03-03,2121.05,2219.9,2107.2,2202.1
2021-03-04,2180.0,2189.95,2157.7,2175.85
2021-03-05,2156.0,2211.95,2153.05,2178.7
2021-03-08,2168.5,2231.9,2168.0,2191.1
2021-03-09,2200.0,2213.8,2146.6,2191.05
2021-03-10,2207.0,2215.1,2170.25,2181.95
2021-03-12,2195.0,2206.4,2123.9,2137.6
2021-03-15,2140.05,2148.9,2080.5,2108.9
2021-03-16,2114.0,2126.0,2095.5,2100.6
2021-03-17,2098.05,2103.0,2035.1,2055.35
2021-03-18,2072.9,2084.8,2001.0,2009.1
2021-03-19,1991.0,2095.85,1982.8,2082.0
2021-03-22,2071.0,2074.0,2033.2,2062.4
2021-03-23,2061.95,2109.7,2056.0,2087.5
2021-03-24,2079.75,2079.75,2040.4,2047.3
2021-03-25,2054.0,2054.0,1985.0,1991.45
2021-03-26,2012.0,2013.7,1973.7,1994.65
2021-03-30,2008.0,2048.9,1991.55,2029.3
2021-03-31,2018.0,2049.9,1999.0,2003.1
2021-04-01,2018.0,2030.0,2003.15,2021.85
2021-04-05,2024.95,2025.0,1962.1,1992.6
2021-04-06,2004.0,2004.95,1969.0,1984.3
2021-04-07,2000.0,2046.9,1993.3,2002.85
2021-04-08,2011.0,2022.0,1993.0,2005.35
2021-04-09,1998.45,2006.35,1980.0,1982.05
2021-04-12,1959.0,1961.4,1900.25,1911.15
2021-04-13,1924.0,1940.6,1917.85,1931.8
2021-04-15,1926.3,1961.0,1913.0,1944.3
2021-04-16,1936.6,1949.9,1926.45,1932.1
2021-04-19,1904.0,1916.4,1890.0,1901.7
2021-04-20,1910.5,1919.0,1890.45,1901.15
2021-04-22,1892.25,1914.45,1876.7,1906.4
2021-04-23,1906.0,1918.9,1895.35,1904.35
2021-04-26,1920.0,1962.0,1911.5,1937.85
2021-04-27,1940.0,1997.2,1938.25,1988.65
2021-04-28,1997.85,2008.0,1980.15,1997.3
2021-04-29,2022.9,2044.5,2007.3,2024.05
2021-04-30,2008.5,2036.0,1987.55,1994.5
2021-05-03,1966.0,1979.0,1943.1,1959.05
2021-05-04,1950.0,1967.8,1911.0,1916.6
2021-05-05,1923.35,1938.5,1908.05,1920.1
2021-05-06,1921.85,1935.0,1906.6,1931.0
2021-05-07,1937.75,1955.65,1926.0,1931.75
2021-05-10,1939.0,1946.8,1920.95,1926.2
2021-05-11,1915.0,1938.55,1910.0,1933.15
2021-05-12,1930.1,1932.9,1907.0,1913.15
2021-05-14,1928.05,1942.0,1906.0,1937.3
2021-05-17,1937.3,1963.45,1930.4,1960.35
2021-05-18,1981.0,2002.6,1972.5,1987.95
2021-05-19,1980.0,2016.45,1972.0,1997.05
2021-05-20,1997.9,2010.9,1981.0,1985.4
2021-05-21,1992.0,2009.6,1986.0,2002.55
2021-05-24,2008.0,2009.8,1982.0,1985.65
2021-05-25,1996.4,1997.0,1960.0,1963.15
2021-05-26,1975.0,1979.5,1965.3,1970.05
2021-05-27,1970.3,1993.0,1962.25,1976.1
2021-05-28,1990.0,2105.0,1990.0,2094.8
2021-05-31,2102.0,2191.7,2085.05,2160.3
2021-06-01,2166.0,2202.0,2146.5,2168.9
2021-06-02,2157.0,2209.5,2157.0,2201.25
2021-06-03,2221.0,2250.0,2196.1,2209.65
2021-06-04,2214.8,2216.45,2184.25,2190.5
2021-06-07,2202.0,2242.0,2185.0,2227.4
2021-06-08,2226.6,2227.15,2198.15,2214.6
2021-06-09,2219.0,2221.0,2157.95,2175.0
2021-06-10,2193.4,2230.0,2177.55,2183.0
2021-06-11,2182.9,2228.0,2180.1,2213.15
2021-06-14,2215.0,2258.25,2195.05,2244.9
2021-06-15,2261.0,2274.9,2240.3,2250.0
2021-06-16,2244.9,2247.05,2205.85,2211.6
2021-06-17,2200.0,2235.0,2179.9,2215.65
2021-06-18,2225.5,2235.0,2184.35,2225.65
2021-06-21,2203.5,2247.5,2200.15,2237.25
2021-06-22,2254.0,2261.0,2219.35,2225.75
2021-06-23,2250.0,2250.6,2201.7,2205.35
2021-06-24,2206.85,2214.6,2140.0,2153.5
2021-06-25,2153.5,2153.5,2081.1,2104.45
2021-06-28,2122.0,2126.5,2081.0,2086.0
2021-06-29,2089.5,2109.0,2084.1,2087.8
2021-06-30,2096.25,2122.65,2091.05,2110.65
2021-07-01,2118.0,2123.15,2095.0,2097.95
2021-07-02,2097.0,2132.9,2092.95,2129.05
2021-07-05,2136.45,2153.55,2131.5,2150.2
2021-07-06,2144.95,2148.9,2120.2,2124.8
2021-07-07,2127.75,2127.75,2098.0,2110.05
2021-07-08,2116.95,2116.95,2081.0,2092.6
2021-07-09,2088.0,2091.7,2066.1,2071.2
2021-07-12,2079.75,2101.5,2074.5,2084.1
2021-07-13,2100.0,2103.05,2088.05,2099.7
2021-07-14,2100.35,2106.85,2081.25,2086.0
2021-07-15,2095.0,2095.0,2078.5,2082.35
2021-07-16,2087.75,2114.75,2087.6,2112.4
2021-07-19,2100.0,2124.0,2092.25,2098.95
2021-07-20,2099.5,2108.0,2084.0,2093.8
2021-07-22,2119.0,2123.9,2098.15,2120.7
2021-07-23,2134.45,2134.45,2102.05,2105.7
2021-07-26,2108.0,2121.0,2071.1,2076.85
2021-07-27,2076.8,2083.7,2042.0,2055.0
2021-07-28,2058.0,2058.0,2016.25,2037.35
2021-07-29,2054.0,2074.4,2043.4,2053.25
